// sample: {time(ms),pitch(deg),pitch_spd(rad/s),yaw(deg),yaw_spd(rad/s)},
{
{908, 0.0f, 0.0f, 2.111487f, 1.311102f},
{910, 0.0f, 0.0f, 2.261395f, 1.305231f},
{912, 0.0f, 0.0f, 2.410611f, 1.299036f},
{914, 0.0f, 0.0f, 2.559100f, 1.292521f},
{916, 0.0f, 0.0f, 2.706823f, 1.285690f},
{918, 0.0f, 0.0f, 2.853746f, 1.278546f},
{920, 0.0f, 0.0f, 2.999833f, 1.271095f},
{922, 0.0f, 0.0f, 3.145048f, 1.263340f},
{924, 0.0f, 0.0f, 3.289357f, 1.255287f},
{926, 0.0f, 0.0f, 3.432727f, 1.246939f},
{928, 0.0f, 0.0f, 3.575124f, 1.238303f},
{930, 0.0f, 0.0f, 3.716514f, 1.229382f},
{932, 0.0f, 0.0f, 3.856866f, 1.220181f},
{934, 0.0f, 0.0f, 3.996149f, 1.210707f},
{936, 0.0f, 0.0f, 4.134330f, 1.200965f},
{938, 0.0f, 0.0f, 4.271287f, 1.178082f},
{940, 0.0f, 0.0f, 4.397118f, 1.018082f},
{942, 0.0f, 0.0f, 4.504614f, 0.858082f},
{944, 0.0f, 0.0f, 4.593776f, 0.698082f},
{946, 0.0f, 0.0f, 4.664603f, 0.538082f},
{948, 0.0f, 0.0f, 4.717095f, 0.378082f},
{950, 0.0f, 0.0f, 4.751252f, 0.218082f},
{952, 0.0f, 0.0f, 4.767075f, 0.058082f},
{954, 0.0f, 0.0f, 4.764564f, -0.101918f},
{956, 0.0f, 0.0f, 4.743717f, -0.261918f},
{958, 0.0f, 0.0f, 4.704536f, -0.421918f},
{960, 0.0f, 0.0f, 4.647021f, -0.581918f},
{962, 0.0f, 0.0f, 4.571170f, -0.741918f},
{964, 0.0f, 0.0f, 4.476985f, -0.901918f},
{966, 0.0f, 0.0f, 4.364466f, -1.061918f},
{968, 0.0f, 0.0f, 4.233612f, -1.221918f},
{970, 0.0f, 0.0f, 4.084423f, -1.381918f},
{972, 0.0f, 0.0f, 3.916899f, -1.541918f},
{974, 0.0f, 0.0f, 3.731041f, -1.701918f},
{976, 0.0f, 0.0f, 3.526848f, -1.861918f},
{978, 0.0f, 0.0f, 3.304321f, -2.021918f},
{980, 0.0f, 0.0f, 3.063458f, -2.181918f},
{982, 0.0f, 0.0f, 2.804262f, -2.341918f},
{984, 0.0f, 0.0f, 2.526730f, -2.501918f},
{986, 0.0f, 0.0f, 2.230864f, -2.661918f},
{988, 0.0f, 0.0f, 1.916663f, -2.821918f},
{990, 0.0f, 0.0f, 1.584128f, -2.981918f},
{992, 0.0f, 0.0f, 1.233258f, -3.141918f},
{994, 0.0f, 0.0f, 0.864053f, -3.301918f},
{996, 0.0f, 0.0f, 0.476514f, -3.461918f},
{998, 0.0f, 0.0f, 0.070640f, -3.621918f},
{1000, 0.0f, 0.0f, -0.353569f, -3.781918f},
{1002, 0.0f, 0.0f, -0.779210f, -3.635253f},
{1004, 0.0f, 0.0f, -1.186612f, -3.475253f},
{1006, 0.0f, 0.0f, -1.575679f, -3.315253f},
{1008, 0.0f, 0.0f, -1.946412f, -3.155253f},
{1010, 0.0f, 0.0f, -2.298810f, -2.995253f},
{1012, 0.0f, 0.0f, -2.632873f, -2.835253f},
{1014, 0.0f, 0.0f, -2.948602f, -2.675253f},
{1016, 0.0f, 0.0f, -3.245996f, -2.515253f},
{1018, 0.0f, 0.0f, -3.525055f, -2.355253f},
{1020, 0.0f, 0.0f, -3.785780f, -2.195253f},
{1022, 0.0f, 0.0f, -4.028170f, -2.035253f},
{1024, 0.0f, 0.0f, -4.252226f, -1.875253f},
{1026, 0.0f, 0.0f, -4.457946f, -1.715253f},
{1028, 0.0f, 0.0f, -4.645333f, -1.555253f},
{1030, 0.0f, 0.0f, -4.814384f, -1.395253f},
{1032, 0.0f, 0.0f, -4.965101f, -1.235253f},
{1034, 0.0f, 0.0f, -5.097483f, -1.075253f},
{1036, 0.0f, 0.0f, -5.211531f, -0.915253f},
{1038, 0.0f, 0.0f, -5.307244f, -0.755253f},
{1040, 0.0f, 0.0f, -5.384622f, -0.595253f},
{1042, 0.0f, 0.0f, -5.443665f, -0.435253f},
{1044, 0.0f, 0.0f, -5.484374f, -0.275253f},
{1046, 0.0f, 0.0f, -5.506749f, -0.115253f},
{1048, 0.0f, 0.0f, -5.510788f, 0.044747f},
{1050, 0.0f, 0.0f, -5.496493f, 0.204747f},
{1052, 0.0f, 0.0f, -5.463864f, 0.364747f},
{1054, 0.0f, 0.0f, -5.412899f, 0.524747f},
{1056, 0.0f, 0.0f, -5.343600f, 0.684747f},
{1058, 0.0f, 0.0f, -5.255967f, 0.844747f},
{1060, 0.0f, 0.0f, -5.149999f, 1.004747f},
{1062, 0.0f, 0.0f, -5.025696f, 1.164747f},
{1064, 0.0f, 0.0f, -4.889018f, 1.200150f},
{1066, 0.0f, 0.0f, -4.750928f, 1.209926f},
{1068, 0.0f, 0.0f, -4.611734f, 1.219434f},
{1070, 0.0f, 0.0f, -4.471465f, 1.228668f},
{1072, 0.0f, 0.0f, -4.330155f, 1.237624f},
{1074, 0.0f, 0.0f, -4.187834f, 1.246297f},
{1076, 0.0f, 0.0f, -4.044535f, 1.254681f},
{1078, 0.0f, 0.0f, -3.900293f, 1.262772f},
{1080, 0.0f, 0.0f, -3.755141f, 1.270564f},
{1082, 0.0f, 0.0f, -3.609113f, 1.278053f},
{1084, 0.0f, 0.0f, -3.462245f, 1.285235f},
{1086, 0.0f, 0.0f, -3.314571f, 1.292106f},
{1088, 0.0f, 0.0f, -3.166128f, 1.298661f},
{1090, 0.0f, 0.0f, -3.016952f, 1.304896f},
{1092, 0.0f, 0.0f, -2.867080f, 1.310808f},
{1094, 0.0f, 0.0f, -2.716550f, 1.316393f},
{1096, 0.0f, 0.0f, -2.565398f, 1.321647f},
{1098, 0.0f, 0.0f, -2.413663f, 1.326567f},
{1100, 0.0f, 0.0f, -2.261384f, 1.331151f},
{1102, 0.0f, 0.0f, -2.108599f, 1.335395f},
{1104, 0.0f, 0.0f, -1.955347f, 1.339297f},
{1106, 0.0f, 0.0f, -1.801668f, 1.342853f},
{1108, 0.0f, 0.0f, -1.647601f, 1.346063f},
{1110, 0.0f, 0.0f, -1.493187f, 1.348924f},
{1112, 0.0f, 0.0f, -1.338464f, 1.351435f},
{1114, 0.0f, 0.0f, -1.183474f, 1.353592f},
{1116, 0.0f, 0.0f, -1.028257f, 1.355396f},
{1118, 0.0f, 0.0f, -0.872854f, 1.356845f},
{1120, 0.0f, 0.0f, -0.717305f, 1.357938f},
{1122, 0.0f, 0.0f, -0.561651f, 1.358675f},
{1124, 0.0f, 0.0f, -0.405933f, 1.359055f},
{1126, 0.0f, 0.0f, -0.250193f, 1.359077f},
{1128, 0.0f, 0.0f, -0.094470f, 1.358742f},
{1130, 0.0f, 0.0f, 0.061194f, 1.358050f},
{1132, 0.0f, 0.0f, 0.216759f, 1.357001f},
{1134, 0.0f, 0.0f, 0.372183f, 1.355597f},
{1136, 0.0f, 0.0f, 0.527425f, 1.353837f},
{1138, 0.0f, 0.0f, 0.682445f, 1.351724f},
{1140, 0.0f, 0.0f, 0.837204f, 1.349257f},
{1142, 0.0f, 0.0f, 0.991659f, 1.346440f},
{1144, 0.0f, 0.0f, 1.145772f, 1.343274f},
{1146, 0.0f, 0.0f, 1.299501f, 1.339760f},
{1148, 0.0f, 0.0f, 1.452809f, 1.335901f},
{1150, 0.0f, 0.0f, 1.605654f, 1.331700f},
{1152, 0.0f, 0.0f, 1.757999f, 1.327159f},
{1154, 0.0f, 0.0f, 1.909804f, 1.322280f},
{1156, 0.0f, 0.0f, 2.061030f, 1.317068f},
{1158, 0.0f, 0.0f, 2.211640f, 1.311524f},
{1160, 0.0f, 0.0f, 2.361597f, 1.305653f},
{1162, 0.0f, 0.0f, 2.510862f, 1.299458f},
{1164, 0.0f, 0.0f, 2.659398f, 1.292943f},
{1166, 0.0f, 0.0f, 2.807170f, 1.286111f},
{1168, 0.0f, 0.0f, 2.954141f, 1.278968f},
{1170, 0.0f, 0.0f, 3.100276f, 1.271517f},
{1172, 0.0f, 0.0f, 3.245540f, 1.263762f},
{1174, 0.0f, 0.0f, 3.389897f, 1.255709f},
{1176, 0.0f, 0.0f, 3.533315f, 1.247361f},
{1178, 0.0f, 0.0f, 3.675760f, 1.238724f},
{1180, 0.0f, 0.0f, 3.817199f, 1.229803f},
{1182, 0.0f, 0.0f, 3.957600f, 1.220603f},
{1184, 0.0f, 0.0f, 4.096930f, 1.211129f},
{1186, 0.0f, 0.0f, 4.235160f, 1.201386f},
{1188, 0.0f, 0.0f, 4.372177f, 1.180065f},
{1190, 0.0f, 0.0f, 4.498235f, 1.020065f},
{1192, 0.0f, 0.0f, 4.605958f, 0.860065f},
{1194, 0.0f, 0.0f, 4.695347f, 0.700065f},
{1196, 0.0f, 0.0f, 4.766401f, 0.540065f},
{1198, 0.0f, 0.0f, 4.819121f, 0.380065f},
{1200, 0.0f, 0.0f, 4.853505f, 0.220065f},
{1202, 0.0f, 0.0f, 4.869556f, 0.060065f},
{1204, 0.0f, 0.0f, 4.867271f, -0.099935f},
{1206, 0.0f, 0.0f, 4.846652f, -0.259935f},
{1208, 0.0f, 0.0f, 4.807698f, -0.419935f},
{1210, 0.0f, 0.0f, 4.750410f, -0.579935f},
{1212, 0.0f, 0.0f, 4.674787f, -0.739935f},
{1214, 0.0f, 0.0f, 4.580829f, -0.899935f},
{1216, 0.0f, 0.0f, 4.468537f, -1.059935f},
{1218, 0.0f, 0.0f, 4.337910f, -1.219935f},
{1220, 0.0f, 0.0f, 4.188948f, -1.379935f},
{1222, 0.0f, 0.0f, 4.021652f, -1.539935f},
{1224, 0.0f, 0.0f, 3.836021f, -1.699935f},
{1226, 0.0f, 0.0f, 3.632055f, -1.859935f},
{1228, 0.0f, 0.0f, 3.409755f, -2.019935f},
{1230, 0.0f, 0.0f, 3.169120f, -2.179935f},
{1232, 0.0f, 0.0f, 2.910151f, -2.339935f},
{1234, 0.0f, 0.0f, 2.632847f, -2.499935f},
{1236, 0.0f, 0.0f, 2.337208f, -2.659935f},
{1238, 0.0f, 0.0f, 2.023234f, -2.819935f},
{1240, 0.0f, 0.0f, 1.690926f, -2.979935f},
{1242, 0.0f, 0.0f, 1.340283f, -3.139935f},
{1244, 0.0f, 0.0f, 0.971306f, -3.299935f},
{1246, 0.0f, 0.0f, 0.583994f, -3.459935f},
{1248, 0.0f, 0.0f, 0.178347f, -3.619935f},
{1250, 0.0f, 0.0f, -0.245634f, -3.779935f},
{1252, 0.0f, 0.0f, -0.671406f, -3.636603f},
{1254, 0.0f, 0.0f, -1.078963f, -3.476603f},
{1256, 0.0f, 0.0f, -1.468185f, -3.316603f},
{1258, 0.0f, 0.0f, -1.839073f, -3.156603f},
{1260, 0.0f, 0.0f, -2.191625f, -2.996603f},
{1262, 0.0f, 0.0f, -2.525843f, -2.836603f},
{1264, 0.0f, 0.0f, -2.841727f, -2.676603f},
{1266, 0.0f, 0.0f, -3.139276f, -2.516603f},
{1268, 0.0f, 0.0f, -3.418490f, -2.356603f},
{1270, 0.0f, 0.0f, -3.679369f, -2.196603f},
{1272, 0.0f, 0.0f, -3.921914f, -2.036603f},
{1274, 0.0f, 0.0f, -4.146125f, -1.876603f},
{1276, 0.0f, 0.0f, -4.352000f, -1.716603f},
{1278, 0.0f, 0.0f, -4.539541f, -1.556603f},
{1280, 0.0f, 0.0f, -4.708747f, -1.396603f},
{1282, 0.0f, 0.0f, -4.859619f, -1.236603f},
{1284, 0.0f, 0.0f, -4.992156f, -1.076603f},
{1286, 0.0f, 0.0f, -5.106358f, -0.916603f},
{1288, 0.0f, 0.0f, -5.202226f, -0.756603f},
{1290, 0.0f, 0.0f, -5.279759f, -0.596603f},
{1292, 0.0f, 0.0f, -5.338957f, -0.436603f},
{1294, 0.0f, 0.0f, -5.379821f, -0.276603f},
{1296, 0.0f, 0.0f, -5.402350f, -0.116603f},
{1298, 0.0f, 0.0f, -5.406545f, 0.043397f},
{1300, 0.0f, 0.0f, -5.392404f, 0.203397f},
{1302, 0.0f, 0.0f, -5.359930f, 0.363397f},
{1304, 0.0f, 0.0f, -5.309120f, 0.523397f},
{1306, 0.0f, 0.0f, -5.239976f, 0.683397f},
{1308, 0.0f, 0.0f, -5.152497f, 0.843397f},
{1310, 0.0f, 0.0f, -5.046684f, 1.003397f},
{1312, 0.0f, 0.0f, -4.922535f, 1.163397f},
{1314, 0.0f, 0.0f, -4.785867f, 1.200361f},
{1316, 0.0f, 0.0f, -4.647753f, 1.210136f},
{1318, 0.0f, 0.0f, -4.508535f, 1.219644f},
{1320, 0.0f, 0.0f, -4.368242f, 1.228879f},
{1322, 0.0f, 0.0f, -4.226907f, 1.237835f},
{1324, 0.0f, 0.0f, -4.084562f, 1.246508f},
{1326, 0.0f, 0.0f, -3.941240f, 1.254892f},
{1328, 0.0f, 0.0f, -3.796973f, 1.262982f},
{1330, 0.0f, 0.0f, -3.651797f, 1.270775f},
{1332, 0.0f, 0.0f, -3.505745f, 1.278264f},
{1334, 0.0f, 0.0f, -3.358852f, 1.285446f},
{1336, 0.0f, 0.0f, -3.211154f, 1.292317f},
{1338, 0.0f, 0.0f, -3.062687f, 1.298872f},
{1340, 0.0f, 0.0f, -2.913487f, 1.305107f},
{1342, 0.0f, 0.0f, -2.763591f, 1.311019f},
{1344, 0.0f, 0.0f, -2.613036f, 1.316603f},
{1346, 0.0f, 0.0f, -2.461861f, 1.321858f},
{1348, 0.0f, 0.0f, -2.310102f, 1.326778f},
{1350, 0.0f, 0.0f, -2.157798f, 1.331362f},
{1352, 0.0f, 0.0f, -2.004989f, 1.335606f},
{1354, 0.0f, 0.0f, -1.851713f, 1.339507f},
{1356, 0.0f, 0.0f, -1.698010f, 1.343064f},
{1358, 0.0f, 0.0f, -1.543919f, 1.346274f},
{1360, 0.0f, 0.0f, -1.389480f, 1.349135f},
{1362, 0.0f, 0.0f, -1.234734f, 1.351645f},
{1364, 0.0f, 0.0f, -1.079719f, 1.353803f},
{1366, 0.0f, 0.0f, -0.924478f, 1.355607f},
{1368, 0.0f, 0.0f, -0.769051f, 1.357056f},
{1370, 0.0f, 0.0f, -0.613478f, 1.358149f},
{1372, 0.0f, 0.0f, -0.457800f, 1.358886f},
{1374, 0.0f, 0.0f, -0.302058f, 1.359265f},
{1376, 0.0f, 0.0f, -0.146293f, 1.359288f},
{1378, 0.0f, 0.0f, 0.009454f, 1.358953f},
{1380, 0.0f, 0.0f, 0.165142f, 1.358261f},
{1382, 0.0f, 0.0f, 0.320731f, 1.357212f},
{1384, 0.0f, 0.0f, 0.476179f, 1.355808f},
{1386, 0.0f, 0.0f, 0.631445f, 1.354048f},
{1388, 0.0f, 0.0f, 0.786490f, 1.351934f},
{1390, 0.0f, 0.0f, 0.941272f, 1.349468f},
{1392, 0.0f, 0.0f, 1.095752f, 1.346651f},
{1394, 0.0f, 0.0f, 1.249889f, 1.343485f},
{1396, 0.0f, 0.0f, 1.403643f, 1.339971f},
{1398, 0.0f, 0.0f, 1.556974f, 1.336112f},
{1400, 0.0f, 0.0f, 1.709844f, 1.331911f},
{1402, 0.0f, 0.0f, 1.862212f, 1.327369f},
{1404, 0.0f, 0.0f, 2.014041f, 1.322491f},
{1406, 0.0f, 0.0f, 2.165292f, 1.317278f},
{1408, 0.0f, 0.0f, 2.315927f, 1.311735f},
{1410, 0.0f, 0.0f, 2.465907f, 1.305864f},
{1412, 0.0f, 0.0f, 2.615196f, 1.299669f},
{1414, 0.0f, 0.0f, 2.763757f, 1.293154f},
{1416, 0.0f, 0.0f, 2.911553f, 1.286322f},
{1418, 0.0f, 0.0f, 3.058548f, 1.279179f},
{1420, 0.0f, 0.0f, 3.204707f, 1.271727f},
{1422, 0.0f, 0.0f, 3.349995f, 1.263973f},
{1424, 0.0f, 0.0f, 3.494377f, 1.255919f},
{1426, 0.0f, 0.0f, 3.637819f, 1.247572f},
{1428, 0.0f, 0.0f, 3.780288f, 1.238935f},
{1430, 0.0f, 0.0f, 3.921751f, 1.230014f},
{1432, 0.0f, 0.0f, 4.062176f, 1.220814f},
{1434, 0.0f, 0.0f, 4.201530f, 1.211340f},
{1436, 0.0f, 0.0f, 4.339784f, 1.201597f},
{1438, 0.0f, 0.0f, 4.476836f, 1.181837f},
{1440, 0.0f, 0.0f, 4.603097f, 1.021837f},
{1442, 0.0f, 0.0f, 4.711024f, 0.861837f},
{1444, 0.0f, 0.0f, 4.800616f, 0.701837f},
{1446, 0.0f, 0.0f, 4.871873f, 0.541837f},
{1448, 0.0f, 0.0f, 4.924796f, 0.381837f},
{1450, 0.0f, 0.0f, 4.959384f, 0.221837f},
{1452, 0.0f, 0.0f, 4.975637f, 0.061837f},
{1454, 0.0f, 0.0f, 4.973556f, -0.098163f},
{1456, 0.0f, 0.0f, 4.953140f, -0.258163f},
{1458, 0.0f, 0.0f, 4.914389f, -0.418163f},
{1460, 0.0f, 0.0f, 4.857304f, -0.578163f},
{1462, 0.0f, 0.0f, 4.781884f, -0.738163f},
{1464, 0.0f, 0.0f, 4.688129f, -0.898163f},
{1466, 0.0f, 0.0f, 4.576040f, -1.058163f},
{1468, 0.0f, 0.0f, 4.445616f, -1.218163f},
{1470, 0.0f, 0.0f, 4.296857f, -1.378163f},
{1472, 0.0f, 0.0f, 4.129764f, -1.538163f},
{1474, 0.0f, 0.0f, 3.944336f, -1.698163f},
{1476, 0.0f, 0.0f, 3.740574f, -1.858163f},
{1478, 0.0f, 0.0f, 3.518477f, -2.018163f},
{1480, 0.0f, 0.0f, 3.278045f, -2.178163f},
{1482, 0.0f, 0.0f, 3.019279f, -2.338163f},
{1484, 0.0f, 0.0f, 2.742177f, -2.498163f},
{1486, 0.0f, 0.0f, 2.446742f, -2.658163f},
{1488, 0.0f, 0.0f, 2.132971f, -2.818163f},
{1490, 0.0f, 0.0f, 1.800866f, -2.978163f},
{1492, 0.0f, 0.0f, 1.450427f, -3.138163f},
{1494, 0.0f, 0.0f, 1.081652f, -3.298163f},
{1496, 0.0f, 0.0f, 0.694543f, -3.458163f},
{1498, 0.0f, 0.0f, 0.289100f, -3.618163f},
{1500, 0.0f, 0.0f, -0.134679f, -3.778163f},
{1502, 0.0f, 0.0f, -0.560606f, -3.638165f},
{1504, 0.0f, 0.0f, -0.968341f, -3.478165f},
{1506, 0.0f, 0.0f, -1.357742f, -3.318165f},
{1508, 0.0f, 0.0f, -1.728809f, -3.158165f},
{1510, 0.0f, 0.0f, -2.081540f, -2.998165f},
{1512, 0.0f, 0.0f, -2.415937f, -2.838165f},
{1514, 0.0f, 0.0f, -2.732000f, -2.678165f},
{1516, 0.0f, 0.0f, -3.029728f, -2.518165f},
{1518, 0.0f, 0.0f, -3.309121f, -2.358165f},
{1520, 0.0f, 0.0f, -3.570179f, -2.198165f},
{1522, 0.0f, 0.0f, -3.812903f, -2.038165f},
{1524, 0.0f, 0.0f, -4.037292f, -1.878165f},
{1526, 0.0f, 0.0f, -4.243347f, -1.718165f},
{1528, 0.0f, 0.0f, -4.431067f, -1.558165f},
{1530, 0.0f, 0.0f, -4.600452f, -1.398165f},
{1532, 0.0f, 0.0f, -4.751502f, -1.238165f},
{1534, 0.0f, 0.0f, -4.884218f, -1.078165f},
{1536, 0.0f, 0.0f, -4.998599f, -0.918165f},
{1538, 0.0f, 0.0f, -5.094646f, -0.758165f},
{1540, 0.0f, 0.0f, -5.172358f, -0.598165f},
{1542, 0.0f, 0.0f, -5.231735f, -0.438165f},
{1544, 0.0f, 0.0f, -5.272778f, -0.278165f},
{1546, 0.0f, 0.0f, -5.295486f, -0.118165f},
{1548, 0.0f, 0.0f, -5.299859f, 0.041835f},
{1550, 0.0f, 0.0f, -5.285898f, 0.201835f},
{1552, 0.0f, 0.0f, -5.253602f, 0.361835f},
{1554, 0.0f, 0.0f, -5.202972f, 0.521835f},
{1556, 0.0f, 0.0f, -5.134006f, 0.681835f},
{1558, 0.0f, 0.0f, -5.046707f, 0.841835f},
{1560, 0.0f, 0.0f, -4.941072f, 1.001835f},
{1562, 0.0f, 0.0f, -4.817103f, 1.161835f},
{1564, 0.0f, 0.0f, -4.680468f, 1.200361f},
{1566, 0.0f, 0.0f, -4.542354f, 1.210136f},
{1568, 0.0f, 0.0f, -4.403136f, 1.219644f},
{1570, 0.0f, 0.0f, -4.262843f, 1.228879f},
{1572, 0.0f, 0.0f, -4.121508f, 1.237835f},
{1574, 0.0f, 0.0f, -3.979163f, 1.246508f},
{1576, 0.0f, 0.0f, -3.835841f, 1.254892f},
{1578, 0.0f, 0.0f, -3.691574f, 1.262982f},
{1580, 0.0f, 0.0f, -3.546398f, 1.270775f},
{1582, 0.0f, 0.0f, -3.400346f, 1.278264f},
{1584, 0.0f, 0.0f, -3.253453f, 1.285446f},
{1586, 0.0f, 0.0f, -3.105755f, 1.292317f},
{1588, 0.0f, 0.0f, -2.957288f, 1.298872f},
{1590, 0.0f, 0.0f, -2.808088f, 1.305107f},
{1592, 0.0f, 0.0f, -2.658192f, 1.311019f},
{1594, 0.0f, 0.0f, -2.507637f, 1.316603f},
{1596, 0.0f, 0.0f, -2.356462f, 1.321858f},
{1598, 0.0f, 0.0f, -2.204703f, 1.326778f},
{1600, 0.0f, 0.0f, -2.052399f, 1.331362f},
{1602, 0.0f, 0.0f, -1.899590f, 1.335606f},
{1604, 0.0f, 0.0f, -1.746314f, 1.339507f},
{1606, 0.0f, 0.0f, -1.592611f, 1.343064f},
{1608, 0.0f, 0.0f, -1.438520f, 1.346274f},
{1610, 0.0f, 0.0f, -1.284081f, 1.349135f},
{1612, 0.0f, 0.0f, -1.129335f, 1.351645f},
{1614, 0.0f, 0.0f, -0.974320f, 1.353803f},
{1616, 0.0f, 0.0f, -0.819079f, 1.355607f},
{1618, 0.0f, 0.0f, -0.663652f, 1.357056f},
{1620, 0.0f, 0.0f, -0.508079f, 1.358149f},
{1622, 0.0f, 0.0f, -0.352401f, 1.358886f},
{1624, 0.0f, 0.0f, -0.196659f, 1.359265f},
{1626, 0.0f, 0.0f, -0.040894f, 1.359288f},
{1628, 0.0f, 0.0f, 0.114853f, 1.358953f},
{1630, 0.0f, 0.0f, 0.270541f, 1.358261f},
{1632, 0.0f, 0.0f, 0.426130f, 1.357212f},
{1634, 0.0f, 0.0f, 0.581578f, 1.355808f},
{1636, 0.0f, 0.0f, 0.736844f, 1.354048f},
{1638, 0.0f, 0.0f, 0.891889f, 1.351934f},
{1640, 0.0f, 0.0f, 1.046671f, 1.349468f},
{1642, 0.0f, 0.0f, 1.201151f, 1.346651f},
{1644, 0.0f, 0.0f, 1.355288f, 1.343485f},
{1646, 0.0f, 0.0f, 1.509042f, 1.339971f},
{1648, 0.0f, 0.0f, 1.662373f, 1.336112f},
{1650, 0.0f, 0.0f, 1.815243f, 1.331911f},
{1652, 0.0f, 0.0f, 1.967611f, 1.327369f},
{1654, 0.0f, 0.0f, 2.119440f, 1.322491f},
{1656, 0.0f, 0.0f, 2.270691f, 1.317278f},
{1658, 0.0f, 0.0f, 2.421326f, 1.311735f},
{1660, 0.0f, 0.0f, 2.571306f, 1.305864f},
{1662, 0.0f, 0.0f, 2.720595f, 1.299669f},
{1664, 0.0f, 0.0f, 2.869156f, 1.293154f},
{1666, 0.0f, 0.0f, 3.016952f, 1.286322f},
{1668, 0.0f, 0.0f, 3.163947f, 1.279179f},
{1670, 0.0f, 0.0f, 3.310106f, 1.271728f},
{1672, 0.0f, 0.0f, 3.455394f, 1.263973f},
{1674, 0.0f, 0.0f, 3.599776f, 1.255919f},
{1676, 0.0f, 0.0f, 3.743218f, 1.247572f},
{1678, 0.0f, 0.0f, 3.885687f, 1.238935f},
{1680, 0.0f, 0.0f, 4.027150f, 1.230014f},
{1682, 0.0f, 0.0f, 4.167575f, 1.220814f},
{1684, 0.0f, 0.0f, 4.306930f, 1.211340f},
{1686, 0.0f, 0.0f, 4.445183f, 1.201597f},
{1688, 0.0f, 0.0f, 4.582246f, 1.183398f},
{1690, 0.0f, 0.0f, 4.708687f, 1.023398f},
{1692, 0.0f, 0.0f, 4.816792f, 0.863398f},
{1694, 0.0f, 0.0f, 4.906563f, 0.703398f},
{1696, 0.0f, 0.0f, 4.977999f, 0.543398f},
{1698, 0.0f, 0.0f, 5.031101f, 0.383398f},
{1700, 0.0f, 0.0f, 5.065868f, 0.223398f},
{1702, 0.0f, 0.0f, 5.082300f, 0.063398f},
{1704, 0.0f, 0.0f, 5.080397f, -0.096602f},
{1706, 0.0f, 0.0f, 5.060160f, -0.256602f},
{1708, 0.0f, 0.0f, 5.021589f, -0.416602f},
{1710, 0.0f, 0.0f, 4.964682f, -0.576602f},
{1712, 0.0f, 0.0f, 4.889441f, -0.736602f},
{1714, 0.0f, 0.0f, 4.795866f, -0.896602f},
{1716, 0.0f, 0.0f, 4.683955f, -1.056602f},
{1718, 0.0f, 0.0f, 4.553710f, -1.216602f},
{1720, 0.0f, 0.0f, 4.405131f, -1.376602f},
{1722, 0.0f, 0.0f, 4.238216f, -1.536602f},
{1724, 0.0f, 0.0f, 4.052968f, -1.696602f},
{1726, 0.0f, 0.0f, 3.849384f, -1.856602f},
{1728, 0.0f, 0.0f, 3.627466f, -2.016602f},
{1730, 0.0f, 0.0f, 3.387213f, -2.176602f},
{1732, 0.0f, 0.0f, 3.128625f, -2.336602f},
{1734, 0.0f, 0.0f, 2.851703f, -2.496602f},
{1736, 0.0f, 0.0f, 2.556446f, -2.656602f},
{1738, 0.0f, 0.0f, 2.242855f, -2.816602f},
{1740, 0.0f, 0.0f, 1.910929f, -2.976602f},
{1742, 0.0f, 0.0f, 1.560668f, -3.136602f},
{1744, 0.0f, 0.0f, 1.192073f, -3.296602f},
{1746, 0.0f, 0.0f, 0.805143f, -3.456602f},
{1748, 0.0f, 0.0f, 0.399878f, -3.616602f},
{1750, 0.0f, 0.0f, -0.023721f, -3.776602f},
{1752, 0.0f, 0.0f, -0.449828f, -3.639937f},
{1754, 0.0f, 0.0f, -0.857766f, -3.479937f},
{1756, 0.0f, 0.0f, -1.247370f, -3.319937f},
{1758, 0.0f, 0.0f, -1.618640f, -3.159937f},
{1760, 0.0f, 0.0f, -1.971575f, -2.999937f},
{1762, 0.0f, 0.0f, -2.306175f, -2.839937f},
{1764, 0.0f, 0.0f, -2.622440f, -2.679937f},
{1766, 0.0f, 0.0f, -2.920371f, -2.519937f},
{1768, 0.0f, 0.0f, -3.199967f, -2.359937f},
{1770, 0.0f, 0.0f, -3.461229f, -2.199937f},
{1772, 0.0f, 0.0f, -3.704156f, -2.039937f},
{1774, 0.0f, 0.0f, -3.928748f, -1.879937f},
{1776, 0.0f, 0.0f, -4.135006f, -1.719937f},
{1778, 0.0f, 0.0f, -4.322929f, -1.559937f},
{1780, 0.0f, 0.0f, -4.492517f, -1.399937f},
{1782, 0.0f, 0.0f, -4.643771f, -1.239937f},
{1784, 0.0f, 0.0f, -4.776690f, -1.079937f},
{1786, 0.0f, 0.0f, -4.891274f, -0.919937f},
{1788, 0.0f, 0.0f, -4.987524f, -0.759937f},
{1790, 0.0f, 0.0f, -5.065439f, -0.599937f},
{1792, 0.0f, 0.0f, -5.125019f, -0.439937f},
{1794, 0.0f, 0.0f, -5.166265f, -0.279937f},
{1796, 0.0f, 0.0f, -5.189176f, -0.119937f},
{1798, 0.0f, 0.0f, -5.193753f, 0.040063f},
{1800, 0.0f, 0.0f, -5.179994f, 0.200063f},
{1802, 0.0f, 0.0f, -5.147902f, 0.360063f},
{1804, 0.0f, 0.0f, -5.097474f, 0.520063f},
{1806, 0.0f, 0.0f, -5.028712f, 0.680063f},
{1808, 0.0f, 0.0f, -4.941615f, 0.840063f},
